Zip Code,Land Use,Count,Date
77027,Unrestricted Intended for Multifamily,1,5/23/2019
77377,Landscape or Open Space; Single Family Residential (Public Street),1,5/23/2019
77020,Single Family Residential (Public Street),1,5/23/2019
77346,General Plan,1,5/23/2019
77346,Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,5/23/2019
77396,Unrestricted,1,5/23/2019
77406,General Plan,1,5/23/2019
77386,Other,1,5/23/2019
77018,Single Family Residential (Public Street),1,5/23/2019
77429,Commercial,1,5/23/2019
77433,Landscape or Open Space; Single Family Residential (Public Street),1,5/23/2019
77433,Other,1,5/23/2019
77433,Landscape or Open Space; Single Family Residential (Public Street),1,5/23/2019
77433,Landscape or Open Space; Lift Station; Single Family Residential (Public Street),1,5/23/2019
77433,Landscape or Open Space; Single Family Residential (Public Street),1,5/23/2019
77433,Landscape or Open Space; Lift Station; Single Family Residential (Public Street),1,5/23/2019
77041,Single Family Residential (Public Street),1,5/23/2019
77049,Unrestricted,1,5/23/2019
77008,Single Family Residential (Public Street),1,5/23/2019
77007,Unrestricted,1,5/23/2019
77055,Single Family Residential (Public Street),1,5/23/2019
77084,Commercial,1,5/23/2019
77095,"Church, School and Institutional",1,5/23/2019
77088,Single Family Residential (Public Street),1,5/23/2019
77377,Unrestricted,1,5/23/2019
77091,Drainage or Detention; Landscape or Open Space; Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,5/23/2019
77057,Single Family Residential (PAE 1/PAE 2),1,5/23/2019
77493,Drainage or Detention; Landscape or Open Space; Street Dedication,1,5/23/2019
77493,Landscape or Open Space; Single Family Residential (Public Street),1,5/23/2019
77433,Compensating Open Space; Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,5/23/2019
77088,Landscape or Open Space; Residential Guest Parking; Single Family Residential (Shared Driveways),1,5/23/2019
77429,Single Family Residential (Public Street),1,5/23/2019
77038,Drainage or Detention; Single Family Residential (Public Street),1,5/23/2019
77011,Commercial,1,5/23/2019
77011,Single Family Residential (Public Street),1,5/23/2019
77041,Unrestricted,1,5/23/2019
77493,Unrestricted,1,5/23/2019
77067,Unrestricted Intended for Multifamily,1,5/23/2019
77396,Street Dedication,1,5/23/2019
77406,Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street); Other,1,5/23/2019
77433,Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,5/23/2019
77033,Single Family Residential (Public Street),1,5/23/2019
77084,Compensating Open Space; Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,5/23/2019
77053,Unrestricted,1,5/23/2019
77075,Single Family Residential (Public Street),1,5/23/2019
77493,Unrestricted,1,5/23/2019
77493,Landscape or Open Space,1,5/23/2019
77493,Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,5/23/2019
77493,"Drainage or Detention; Landscape or Open Space; Lift Station; Single Family Residential (PAE 1/PAE 2); Water Treatment, Production or Repressurization",1,5/23/2019
77406,Compensating Open Space; Landscape or Open Space; Single Family Residential (Public Street),1,5/23/2019
77365,Unrestricted,1,5/23/2019
77078,Unrestricted,1,5/23/2019
77008,Unrestricted,1,5/23/2019
77020,Single Family Residential (Public Street),1,5/23/2019
77012,Single Family Residential (Public Street),1,5/23/2019
77532,Single Family Residential (PAE 1/PAE 2),1,5/23/2019
77029,Commercial,1,5/23/2019
77006,Unrestricted,1,5/23/2019
77099,"Church, School and Institutional",1,5/23/2019
77020,Single Family Residential (Public Street),1,5/23/2019
77076,Commercial,1,5/23/2019
77080,Single Family Residential (Shared Driveways),1,5/23/2019
77006,Unrestricted,1,5/23/2019
77354,Landscape or Open Space; Lift Station; Single Family Residential (Public Street),1,5/23/2019
77354,Landscape or Open Space; Single Family Residential (Public Street),1,5/23/2019
77365,Recreation,1,5/23/2019
77365,Compensating Open Space; Drainage or Detention; Landscape or Open Space; Lift Station; Single Family Residential (Public Street),1,5/23/2019
77018,Single Family Residential (Public Street),1,5/23/2019
77039,Unrestricted,1,5/23/2019
77014,Unrestricted,1,5/23/2019
77008,Single Family Residential (Public Street),1,5/23/2019
77007,Unrestricted,1,5/23/2019
77006,Single Family Residential (Public Street),1,5/23/2019
77085,Unrestricted,1,5/23/2019
77090,Compensating Open Space; Drainage or Detention; Landscape or Open Space; Lift Station; Single Family Residential (Public Street),1,5/23/2019
77088,Commercial,1,5/23/2019
77079,General Plan,1,5/23/2019
77069,Drainage or Detention; Single Family Residential (Public Street),1,5/23/2019
77005,Unrestricted,1,5/23/2019
77365,Landscape or Open Space; Single Family Residential (Public Street),1,5/23/2019
