month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_feet,median_listing_price_per_square_feet_mm,median_listing_price_per_square_feet_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202006,47906,"west lafayette, in",*,344800.0,0.0291,0.1495,78,-0.0714,-0.1429,46.0,-0.098,,40,-0.2308,-0.4444,0,,,28,-0.125,-0.125,22,0.2941,-0.3125,130.47852093529093,0.0084,0.0555,2768.0,0.077,0.0958,414025.0,0.0267,0.1111,100,-0.0099,-0.187,0.2821,0.0797,-0.0696
202006,49017,"battle creek, mi",*,140050.0,0.0007,-0.066,46,-0.1321,,68.5,-0.0486,,24,0.2,0.0,0,,,8,-0.3333,0.0,67,0.4565,66.0,89.29682033340194,0.2344,0.0607,1808.0,0.0284,0.0998,209578.00000000003,0.107,-0.0536,113,0.1414,0.9825,1.4565,0.5886,1.4387
202006,93705,"fresno, ca",*,227550.0,0.0341,0.1097,21,-0.4,,28.0,-0.3333,-0.125,20,0.25,-0.2857,0,,,4,0.0,-0.75,26,0.04,0.2381,168.63179579041648,0.0087,0.1605,1318.0,0.0265,-0.0738,218342.0,-0.0054,0.1253,47,-0.2167,-0.2034,1.2381,0.5238,0.6855
202006,98077,"woodinville, wa",,1225050.0,0.0208,0.0889,27,0.2857,-0.5091,31.5,-0.4919,-0.1,24,0.5,-0.1429,0,,,4,0.0,-0.75,23,0.2778,-0.08,370.8953629175867,-0.0011,0.0734,3300.0,-0.0149,-0.0265,1263876.0,-0.1196,-0.0316,50,0.2821,-0.375,0.8519,-0.0053,0.3973
202006,31721,"albany, ga",,195000.0,0.0836,-0.0248,60,-0.2308,-0.3814,83.5,0.1597,0.1929,20,0.0,-0.375,0,,,16,-0.2,-0.3333,4,0.0,0.3333,88.05320321255729,0.0652,0.0649,2239.0,0.0556,-0.1094,242532.00000000003,0.1267,0.0729,64,-0.2195,-0.36,0.0667,0.0154,0.0357
202006,28209,"charlotte, nc",,625050.0,0.0,0.1682,81,-0.0357,-0.2895,67.5,-0.0357,0.35,44,0.1,0.1,0,,,16,-0.4286,-0.6667,64,-0.0986,-0.1688,298.89936945448574,0.0265,0.1057,2127.0,-0.0283,0.0,763458.0,-0.0018,0.0971,145,-0.0645,-0.2408,0.7901,-0.0551,0.1147
202006,92119,"san diego, ca",,649500.0,0.0824,-0.0007,18,0.0588,-0.625,26.0,0.1304,0.2381,24,0.0,-0.4,0,,,4,-0.5,-0.9167,31,0.0,-0.2955,411.13570019723863,0.0448,0.1071,1437.0,0.0474,-0.1322,591776.0,0.0145,-0.0276,49,0.0208,-0.4674,1.7222,-0.1013,0.8056
202006,30656,"monroe, ga",*,329950.0,0.0473,0.0642,131,-0.2108,,81.5,0.2348,0.2734,44,-0.0833,-0.3125,4,0.0,,36,0.125,-0.4706,112,0.2874,0.3494,113.91941391941391,0.0194,0.2002,2527.0,0.0108,0.0582,405222.0,0.059,0.1345,243,-0.0395,-0.1927,0.855,0.3309,0.4742
202006,32766,"oviedo, fl",,465000.0,-0.0511,0.0815,27,-0.1,-0.413,63.0,0.26,-0.0156,12,0.0,-0.5,0,,,16,0.0,-0.4286,36,0.2414,-0.1818,176.46069005910198,-0.0297,0.0827,2706.0,-0.0124,0.0254,611123.0,-0.0417,0.0776,63,0.0678,-0.3,1.3333,0.3667,0.3768
202006,91724,"covina, ca",*,724944.0,0.1344,0.0901,29,-0.0645,,50.0,0.0204,-0.0196,12,-0.5,-0.5714,0,,,4,0.0,-0.6667,32,0.5238,0.5238,349.08750490354146,-0.0207,0.0374,2204.5,0.1865,0.0599,947078.0000000001,0.0811,0.035,61,0.1731,-0.1757,1.1034,0.426,0.7072
202006,34981,"fort pierce, fl",*,365050.0,-0.0734,,19,-0.05,-0.2692,59.5,-0.3239,-0.1849,4,-0.6667,-0.5,0,,,4,-0.5,-0.6667,17,1.125,0.8889,138.980644789304,-0.0096,-0.0282,2276.0,0.0,0.1624,341256.0,-0.0314,0.2244,36,0.2857,0.0286,0.8947,0.4947,0.5486
202006,54020,"osceola, wi",,228000.0,0.0131,-0.0085,52,0.0196,-0.2,60.5,0.21,0.4756,16,0.3333,-0.2,0,,,8,1.0,0.0,6,0.0,-0.5,172.24349157733536,0.0719,0.0408,1566.0,0.0038,0.1634,289077.0,0.0051,0.1308,58,0.0175,-0.2468,0.1154,-0.0023,-0.0692
202006,35611,"athens, al",*,247637.5,-0.0057,0.0816,78,-0.093,,76.0,-0.1364,-0.2549,28,0.1667,0.4,0,-1.0,,12,-0.25,-0.25,0,,-1.0,129.27931631042702,0.031,-0.0055,1812.5,0.0114,0.0126,292037.0,0.003,0.0124,78,-0.093,-0.271,0.0,0.0,-0.0094
202006,75233,"dallas, tx",,285000.0,-0.047,-0.0019,17,0.0,0.1333,48.5,-0.3701,0.4697,8,1.0,-0.3333,0,,,12,0.5,0.5,7,-0.3,-0.2222,145.5480257894489,0.0094,0.0108,1981.0,-0.0946,0.056,297969.0,-0.0031,0.0748,24,-0.1111,0.0,0.4118,-0.1765,-0.1882
202006,72455,"pocahontas, ar",,117250.0,0.02,-0.0225,74,-0.0133,0.1045,147.0,0.0809,0.3611,12,2.0,2.0,0,,,4,0.0,-0.5,0,,,72.69503546099291,0.0,0.0021,1598.0,-0.0012,0.0499,150877.0,-0.0098,0.1544,74,-0.0133,0.1045,0.0,0.0,0.0
202006,50140,"lamoni, ia",,127500.0,-0.2156,0.4318,25,0.1905,0.0,149.0,0.2213,0.8625,0,,-1.0,0,,,0,,-1.0,10,-0.0909,1.5,77.38095238095238,-0.0646,0.1192,1876.5,-0.0846,0.2217,153724.0,-0.1187,0.0482,35,0.0938,0.2069,0.4,-0.1238,0.24
202006,28112,"monroe, nc",*,280000.0,-0.0174,0.0184,30,-0.2857,,77.0,0.1846,0.3509,20,0.25,-0.4444,0,,,4,-0.6667,-0.8571,39,0.1143,0.3448,135.61470004023084,0.0907,0.0915,1994.0,0.0241,-0.073,303648.0,0.011,-0.1286,69,-0.1039,-0.2069,1.3,0.4667,0.8
202006,84097,"orem, ut",,667159.0,0.2377,0.1504,23,0.0455,-0.439,35.0,-0.3137,-0.1026,12,-0.25,-0.4,0,,,8,-0.3333,-0.5,26,-0.037,-0.0714,157.99681241045602,-0.0163,0.1281,4312.5,0.1015,0.0292,964312.0000000001,0.0174,-0.021,49,0.0,-0.2899,1.1304,-0.0968,0.4475
202006,10522,"dobbs ferry, ny",*,715050.0,-0.0454,,68,0.0794,,77.5,0.6848,,20,0.0,0.6667,0,,,4,,-0.5,12,0.0,11.0,386.03983325613706,-0.0512,0.0519,1934.0,-0.033,-0.2751,936856.0,-0.042,-0.164,80,0.0667,0.8605,0.1765,-0.014,0.1527
202006,85546,"safford, az",*,195050.0,0.0,0.0052,28,-0.2222,-0.3333,114.0,0.2128,,12,0.5,-0.25,0,,,4,-0.6667,-0.6667,25,0.4706,0.0,108.23838737949167,-0.0528,-0.0308,1752.0,0.0092,0.018,250619.0,0.0159,-0.0036,53,0.0,-0.209,0.8929,0.4206,0.2976
202006,36606,"mobile, al",*,120000.0,-0.0766,,44,-0.0833,,51.0,0.0851,,24,-0.1429,-0.1429,0,,-1.0,12,-0.25,-0.5714,5,-0.375,,85.0607261624147,0.1011,0.1986,1358.0,-0.0737,-0.0886,153434.0,0.023,0.2106,49,-0.125,-0.3467,0.1136,-0.053,0.1136
202006,47353,"liberty, in",*,89950.0,-0.1001,0.2484,16,-0.2,,95.5,0.2403,0.3451,4,0.0,0.0,0,,,0,,-1.0,14,0.0769,,79.65604026845638,-0.3148,-0.4196,1082.0,-0.0608,1.705,100480.0,-0.2028,-0.0322,30,-0.0909,0.4286,0.875,0.225,0.875
202006,48910,"lansing, mi",*,74950.0,-0.0273,-0.0975,63,-0.2759,,75.0,0.25,,28,-0.3636,-0.5,0,,,24,5.0,0.0,110,0.6923,0.1579,72.6243241029002,0.0246,-0.0079,1019.0,-0.023,-0.099,77563.0,-0.0122,-0.0892,173,0.1382,-0.1082,1.746,0.9989,0.7864
202006,97420,"coos bay, or",*,285050.0,0.0215,,54,-0.1818,,81.5,0.1164,,20,-0.2857,-0.5,4,-0.6667,,28,0.0,0.1667,62,0.1698,61.0,166.0482439105587,0.0344,0.0312,1851.0,-0.0048,0.1232,352194.0,0.0309,0.14,116,-0.0252,0.1837,1.1481,0.3451,1.1378
202006,17104,"harrisburg, pa",*,69950.0,-0.0291,,19,0.0556,,41.0,-0.3881,,16,1.0,-0.2,0,,,4,,-0.6667,1,,0.0,45.5078125,0.1121,0.0936,2176.0,-0.0748,0.4148,89116.0,-0.0198,0.2372,20,0.1111,-0.7143,0.0526,0.0526,0.0381
202006,78102,"beeville, tx",,149500.0,-0.003,0.0675,67,0.0152,-0.1299,109.5,-0.1098,-0.131,16,1.0,-0.2,0,,-1.0,4,0.0,-0.5,3,,-0.25,93.44569288389513,0.0107,0.0729,1647.5,-0.0093,-0.0416,234865.0,0.0829,0.1224,70,0.0606,-0.1358,0.0448,0.0448,-0.0072
202006,13037,"chittenango, ny",*,294888.5,0.0345,0.0534,16,0.0,,68.5,-0.2035,-0.1104,8,-0.3333,-0.3333,0,,,4,0.0,0.0,32,0.7778,5.4,160.555,0.0639,0.1354,1768.0,-0.0221,0.0068,279455.0,0.0262,0.0505,48,0.4118,0.5484,2.0,0.875,1.8077
202006,44125,"cleveland, oh",*,86500.0,0.0819,0.0819,55,-0.1667,,73.5,0.1667,0.225,28,0.0,-0.5,0,,,20,0.25,-0.2857,83,0.0506,0.0921,50.60401515892337,0.0346,-0.1887,1417.0,0.0121,0.1928,104670.0,0.1278,0.1848,138,-0.0483,-0.1737,1.5091,0.3121,0.6739
202006,76501,"temple, tx",,160050.0,0.0006,-0.1574,23,-0.1154,-0.3784,112.5,0.25,0.5411,12,0.5,-0.25,0,,,0,-1.0,-1.0,27,0.2273,0.0,90.60779498279499,-0.0335,0.0258,1836.0,0.0349,-0.146,275477.0,0.0263,-0.0121,50,0.0417,-0.2188,1.1739,0.3278,0.4442
202006,49636,"glen arbor, mi",*,207500.0,-0.0074,-0.2171,67,0.1552,,189.0,-0.0455,0.3597,12,0.5,0.5,0,,,8,1.0,-0.3333,6,2.0,,197.9214589064461,-0.0737,-0.1655,1550.0,0.0,0.0,451858.0,0.148,0.2549,73,0.2167,-0.2151,0.0896,0.0551,0.0896
202006,34655,"new port richey, fl",,297050.0,0.0,-0.0097,120,-0.1608,-0.4258,56.5,-0.0424,0.0865,68,0.0625,-0.1905,0,-1.0,-1.0,52,-0.1333,-0.5,154,0.2623,-0.0723,144.8994138728528,-0.0005,0.0324,2025.0,0.0222,-0.0866,339349.0,0.0258,-0.0577,274,0.034,-0.2693,1.2833,0.4302,0.4891
202006,84040,"layton, ut",*,598379.5,0.3153,,41,-0.1458,,28.0,-0.2,-0.2222,32,-0.2,-0.3846,0,-1.0,-1.0,16,-0.4286,-0.6,92,0.0952,0.614,144.47168150204098,0.0982,0.1419,4218.0,0.2069,0.2024,669113.0,0.175,0.3314,133,0.0076,0.0472,2.2439,0.4939,1.4296
202006,02461,"newton highlands, ma",,1224500.0,-0.1248,-0.1049,18,0.3846,0.3846,26.5,-0.1452,-0.3977,8,-0.3333,-0.3333,0,,,0,,-1.0,2,1.0,0.0,490.14778325123154,0.0079,0.0588,2441.0,-0.2475,0.0171,1313183.0,-0.0449,-0.0475,20,0.4286,0.3333,0.1111,0.0342,-0.0427
202006,99217,"spokane, wa",*,502549.5,0.0257,0.2564,29,-0.1471,-0.4314,48.5,0.0319,,20,0.0,-0.375,0,,,4,,-0.8,40,-0.0476,-0.1837,159.7043463142607,-0.0029,0.0613,2752.0,0.0,0.1457,564215.0,0.0816,0.3426,69,-0.0921,-0.31,1.3793,0.144,0.4185
202006,29170,"west columbia, sc",*,210050.0,0.0244,0.1475,41,-0.1277,,41.5,0.2576,0.1528,28,0.0,0.0,0,,-1.0,20,0.6667,0.0,1,0.0,,101.01037684325505,-0.0012,0.046,2126.0,0.0114,0.1339,242444.99999999997,0.0534,0.1473,42,-0.125,-0.3333,0.0244,0.0031,0.0244
202006,58075,"wahpeton, nd",,177000.0,-0.0637,-0.1573,18,0.0588,-0.25,46.0,0.5333,0.0952,8,-0.3333,-0.5,0,,,0,,-1.0,0,,,70.4090909090909,-0.0338,-0.2025,2516.0,0.0661,0.0203,188308.0,-0.0354,-0.0067,18,0.0588,-0.25,0.0,0.0,0.0
202006,12740,"grahamsville, ny",*,215050.0,-0.0444,,21,0.0,,77.5,0.6848,,0,-1.0,-1.0,0,,,0,,,3,0.0,0.5,151.47283109881533,-0.0375,-0.0492,1744.0,-0.1451,0.0093,261233.0,-0.0427,-0.2957,24,0.0,0.7143,0.1429,0.0,-0.0238
202006,48306,"rochester, mi",*,549950.0,0.0,-0.0002,122,0.0702,,37.5,-0.3534,0.0417,52,-0.1875,-0.381,0,,,48,1.4,-0.3333,20,0.5385,3.0,177.08291666666668,-0.0145,0.0393,3242.5,-0.0069,-0.0574,727596.0,-0.007,0.0219,142,0.1181,-0.1394,0.1639,0.0499,0.1327
202006,33028,"pembroke pines, fl",,445050.0,0.0114,-0.0326,51,-0.0727,-0.3108,50.0,-0.1228,0.1905,32,0.3333,-0.2727,0,,,16,0.3333,-0.3333,65,0.0833,0.1607,216.61401324258156,-0.0065,0.0447,2129.5,0.0263,-0.0868,482039.00000000006,0.0251,-0.0016,116,0.0087,-0.1077,1.2745,0.1836,0.5178
202006,60031,"gurnee, il",,317500.0,-0.0079,-0.0348,136,0.0709,-0.0621,48.5,-0.1339,0.1829,92,0.6429,0.0952,0,,,44,0.0,-0.1538,104,0.253,-0.0631,134.75269229486878,-0.0068,0.0362,2099.0,-0.0659,-0.1348,322326.0,-0.0293,-0.0656,240,0.1429,-0.0625,0.7647,0.1112,-0.0008
202006,23707,"portsmouth, va",*,199999.5,0.0124,,50,-0.1228,,48.0,0.3333,,24,0.0,-0.25,0,,,20,0.0,-0.2857,0,,,120.44471896232243,0.0254,0.1118,1638.5,0.0241,0.0681,209686.0,0.0839,0.1451,50,-0.1228,-0.537,0.0,0.0,0.0
202006,96792,"waianae, hi",*,408000.0,-0.0401,,245,-0.0081,,70.0,0.0938,,52,0.1818,-0.1333,0,,,28,-0.2222,-0.3,0,-1.0,,334.09231961004605,-0.0232,0.0008,1180.0,-0.0328,-0.0874,434464.00000000006,-0.0207,-0.1672,245,-0.0121,0.4759,0.0,-0.004,0.0
202006,06468,"monroe, ct",,425050.0,0.0,0.0241,104,0.1183,-0.4091,47.0,-0.2656,-0.1296,36,0.2857,0.0,0,,,16,0.0,-0.6667,0,,,161.65158371040724,-0.0135,0.028,2623.0,0.0306,-0.0139,423080.0,-0.0059,-0.0105,104,0.1183,-0.4091,0.0,0.0,0.0
202006,13750,"davenport, ny",,142750.0,-0.3204,-0.1346,14,0.0769,-0.125,168.5,-0.0941,1.7177,4,0.0,,0,,,0,,-1.0,5,0.0,0.25,96.86500850340136,-0.1453,-0.1432,1950.0,0.139,0.0263,229644.99999999997,0.0005,0.1199,19,0.0556,-0.05,0.3571,-0.0275,0.1071
202006,13212,"syracuse, ny",,148750.0,0.0629,-0.04,18,1.25,-0.0526,17.0,-0.6731,-0.4516,32,7.0,0.6,0,,,4,0.0,0.0,54,0.4211,2.0,102.8411879881321,0.0055,0.0089,1451.0,0.0035,0.0104,205728.00000000003,0.2156,0.3093,72,0.5652,0.9459,3.0,-1.75,2.0526
202006,83287,"fish haven, id",*,639550.0,0.2851,0.3463,16,-0.2,,99.5,-0.382,0.2437,4,0.0,0.0,0,,,0,-1.0,-1.0,11,2.6667,0.8333,186.00747207839453,0.1576,0.1726,3603.5,0.0421,0.0421,799462.0,0.3876,0.3152,27,0.1739,-0.0357,0.6875,0.5375,0.4148
202006,77493,"katy, tx",*,320050.0,-0.0154,,346,-0.0598,,56.0,-0.0508,,176,0.1282,-0.2281,64,0.4545,1.2857,112,-0.0667,-0.3,329,0.2007,0.3882,127.0000987260521,0.0004,0.0425,2628.0,-0.0131,0.0084,357901.0,-0.0071,0.0371,675,0.0514,-0.0829,0.9509,0.2063,0.4759
202006,80424,"breckenridge, co",,1044550.0,-0.0631,0.3945,331,0.278,0.0475,71.0,-0.1125,0.127,120,1.1429,0.4286,0,,,48,1.4,0.2,19,1.1111,-0.7077,621.8491735537191,-0.0365,0.145,1884.0,-0.0466,0.3702,1655446.0,-0.0483,0.2171,350,0.306,-0.0814,0.0574,0.0227,-0.1483
202006,33881,"winter haven, fl",*,199475.0,-0.0029,-0.0365,178,-0.0056,0.0723,86.0,0.1781,,56,0.5556,-0.2632,20,4.0,0.6667,44,-0.0833,0.1,146,0.2479,0.3273,113.16125886851496,-0.0299,0.0314,1679.0,-0.0118,-0.0417,196809.0,-0.0433,-0.0899,324,0.0946,0.1739,0.8202,0.1666,0.1576
202006,13839,"sidney center, ny",,190050.0,0.0561,0.358,14,0.1667,0.1667,100.0,-0.1667,1.0408,0,-1.0,,0,,,0,,,4,-0.2,-0.2,122.10948560641812,0.0583,0.1985,1600.0,0.0,0.0323,237317.0,-0.0695,-0.0532,18,0.0588,0.0588,0.2857,-0.131,-0.131
202006,60410,"channahon, il",,289950.0,-0.0003,0.0741,60,-0.2683,0.0169,41.0,-0.18,-0.2545,28,0.0,0.75,8,,,8,-0.6,-0.5,66,0.375,0.2222,143.77729795016123,0.027,0.0665,2054.5,-0.0444,0.0242,318569.0,0.0004,0.0838,126,-0.0308,0.115,1.1,0.5146,0.1847
202006,12777,"forestburgh, ny",*,259550.0,0.0,0.1047,31,0.0,,77.5,0.6848,0.25,0,,,0,,,0,,-1.0,1,0.0,,123.292220113852,0.0,-0.0837,1905.0,0.0,0.0548,355383.0,0.0086,-0.0199,32,0.0,0.5238,0.0323,0.0,0.0323
202006,92585,"menifee, ca",*,400794.5,-0.0571,,28,-0.4167,,66.0,-0.0435,,20,-0.375,-0.5833,4,0.0,0.0,8,-0.3333,-0.8462,74,0.6087,0.3962,183.32132767566716,0.0221,0.0144,2239.0,-0.0324,-0.018,413201.0,0.0034,0.0335,102,0.0851,-0.2714,2.6429,1.6845,2.0337
202006,37912,"knoxville, tn",*,210000.0,0.0002,0.167,26,-0.2121,,48.5,0.2436,0.1279,8,-0.6667,-0.7143,0,,,12,0.5,-0.25,68,0.0149,0.3333,129.13818432456745,0.011,0.1733,1617.5,0.0449,-0.1576,224346.99999999997,0.041,0.0994,94,-0.06,0.033,2.6154,0.5851,1.3404
202006,54424,"deerbrook, wi",,290050.0,0.0,0.0545,27,0.1739,-0.129,88.0,-0.6255,0.2571,4,0.0,0.0,0,,,0,,,3,0.0,2.0,128.5293380605498,0.1714,-0.1358,1948.0,-0.001,-0.026,357327.0,0.0977,0.0957,30,0.1538,-0.0625,0.1111,-0.0193,0.0789
202006,20650,"leonardtown, md",*,424550.0,0.0229,0.0639,37,-0.4127,,86.5,0.373,,12,-0.4,-0.5714,4,0.0,0.0,8,-0.3333,-0.5,22,0.2222,0.6923,171.6338464580764,0.0284,0.2116,2333.5,-0.0154,-0.0934,438627.00000000006,0.0428,0.0063,59,-0.2716,-0.2237,0.5946,0.3089,0.3882
202006,13492,"whitesboro, ny",*,149950.0,-0.2429,0.0345,21,0.05,,43.5,-0.5,-0.25,12,0.0,0.0,0,,,8,1.0,0.0,27,0.6875,2.375,103.05225447928149,-0.0979,0.2726,1768.0,-0.0381,-0.0095,223289.0,-0.0832,0.1342,48,0.3333,0.3333,1.2857,0.4857,1.0
202006,99201,"spokane, wa",,292050.0,0.0,0.0855,25,0.0,0.0417,48.0,0.1707,0.0909,8,-0.6,-0.6667,0,,,0,,-1.0,26,0.625,-0.2353,223.82397572078906,-0.0725,0.0076,1308.0,-0.0076,-0.0389,418139.99999999994,-0.0588,0.2236,51,0.2439,-0.1207,1.04,0.4,-0.3767
202006,60415,"chicago ridge, il",,158800.0,-0.0656,-0.164,28,0.1667,0.0769,27.5,-0.3452,-0.4811,24,0.5,1.0,0,,,12,0.5,0.0,31,0.7222,0.55,125.04355713895343,-0.0432,0.2299,1100.0,0.0358,-0.0833,185812.0,0.009,-0.0258,59,0.4048,0.2826,1.1071,0.3571,0.3379
202006,52632,"keokuk, ia",*,87800.0,-0.0513,,51,0.1087,,90.5,-0.0372,,8,0.0,-0.3333,0,,,12,0.5,0.5,6,-0.4,-0.5,69.68215158924205,0.0,0.0838,1436.0,0.0056,-0.2329,127006.0,-0.0262,-0.1664,57,0.0179,0.14,0.1176,-0.0997,-0.1981
202006,39440,"laurel, ms",*,122050.0,-0.158,,36,-0.1628,,52.0,-0.2121,,16,0.0,0.0,0,,,4,-0.5,-0.5,10,0.1111,-0.1667,67.34067027556353,-0.0489,0.1926,1733.0,-0.0551,-0.127,152290.0,-0.0556,-0.0408,46,-0.1154,-0.4651,0.2778,0.0685,0.1156
202006,28080,"iron station, nc",*,379175.0,0.1433,-0.434,20,-0.2857,,84.5,0.0974,0.2071,4,-0.5,0.0,0,,,4,0.0,0.0,23,0.4375,1.5556,140.0758902510216,-0.0674,-0.1006,3012.5,0.2301,-0.1843,545790.0,0.0505,-0.2585,43,-0.0227,0.6538,1.15,0.5786,0.6206
202006,83442,"rigby, id",*,397050.0,0.0587,0.0906,34,-0.3462,,36.0,0.0909,0.2414,28,-0.125,-0.3,0,,,4,-0.8,-0.9,4,,0.3333,121.15902964959568,-0.0051,0.1002,3239.0,0.0122,-0.0015,432538.0,0.0695,0.0222,38,-0.2692,-0.4412,0.1176,0.1176,0.0715
202006,49043,"covert, mi",*,449950.0,0.0,-0.2451,17,0.1333,,122.5,0.2629,0.6554,4,,,0,,,0,,,5,1.5,1.5,297.98356982823003,0.3194,-0.0838,1339.0,0.0,-0.2786,640927.0,-0.0809,-0.251,22,0.2941,0.0,0.2941,0.1608,0.1941
202006,95661,"roseville, ca",,584050.0,0.0158,0.0522,37,0.0571,-0.3273,29.5,0.0172,0.2292,40,0.1111,-0.1667,4,,,16,0.3333,-0.3333,53,0.3947,0.06,272.0426083656603,0.0142,0.0628,2074.0,-0.0249,-0.0547,628671.0,0.0105,0.0465,90,0.2329,-0.1429,1.4324,0.3467,0.5233
202006,29303,"spartanburg, sc",*,155050.0,0.0,0.034,30,-0.1892,,116.0,0.2609,,4,-0.75,-0.6667,0,,,4,0.0,0.0,47,-0.1296,0.8077,92.75,0.0205,0.2887,1277.0,0.0039,0.1609,158059.0,0.0241,-0.0768,77,-0.1538,0.3509,1.5667,0.1072,0.728
202006,78076,"zapata, tx",,149000.0,-0.0063,0.2411,18,-0.2174,-0.55,237.0,0.191,0.4906,0,,-1.0,0,,,0,,,0,,,90.72270599779138,-0.0273,0.0524,1824.0,0.0,0.0673,175254.0,0.0147,0.3002,18,-0.2174,-0.55,0.0,0.0,0.0
202006,10011,"new york, ny",*,1995050.0,0.0,-0.0721,334,0.0879,-0.2863,131.0,0.1102,,64,0.7778,-0.2,0,-1.0,-1.0,28,0.0,-0.7308,79,-0.0706,-0.4552,1315.3724306506983,0.0385,-0.0159,748.5,-0.0644,-0.0927,4121726.9999999995,0.0166,-0.0141,413,0.0536,-0.3263,0.2365,-0.0403,-0.0733
202006,77385,"conroe, tx",*,290920.0,0.0206,0.0407,139,-0.142,,57.0,-0.0339,0.1176,68,0.0,0.1333,12,-0.4,0.5,52,-0.1333,0.0,112,0.3333,0.2874,121.43048128342247,-0.0087,0.0658,2496.0,0.0323,0.0163,327036.0,0.0154,0.0696,251,0.0203,0.0546,0.8058,0.2872,0.2296
202006,65804,"springfield, mo",*,318000.0,0.0778,,60,-0.0164,,37.5,-0.25,,36,0.0,-0.25,0,,,16,-0.3333,-0.6667,99,0.1124,0.0645,108.82101990563787,0.0226,0.0769,2656.5,-0.0006,-0.0874,347807.0,0.0264,0.055,159,0.06,-0.1405,1.65,0.191,0.6391
202006,45174,"terrace park, oh",,639950.0,0.0,0.0667,14,-0.125,-0.3913,85.5,0.0179,0.5268,0,-1.0,-1.0,0,,,0,,-1.0,11,0.2222,0.1,217.6056338028169,-0.0122,0.1336,2854.0,0.0,-0.0606,698256.0,-0.0187,0.1384,25,0.0,-0.2424,0.7857,0.2232,0.3509
202006,80530,"frederick, co",,273000.0,-0.2864,-0.3159,20,-0.0476,-0.4595,37.5,-0.0625,0.2931,12,-0.25,-0.5714,0,,-1.0,8,0.0,-0.6667,40,0.3793,-0.0909,152.2748987360762,0.0211,-0.0628,1551.0,-0.3101,-0.3366,359675.0,-0.0365,-0.1166,60,0.2,-0.2593,2.0,0.619,0.8108
202006,95503,"eureka, ca",,360050.0,-0.0816,-0.0244,34,-0.1707,-0.32,42.5,0.1806,0.0897,16,-0.4286,-0.4286,0,,,12,0.5,-0.5714,4,0.0,-0.5,247.31004901960785,0.0174,0.0755,1596.0,-0.065,-0.0327,448312.0,0.0086,0.0978,38,-0.1556,-0.3448,0.1176,0.0201,-0.0424
202006,92405,"san bernardino, ca",,287500.0,-0.0054,0.0303,32,-0.2381,-0.4182,57.0,-0.0656,0.1875,20,0.25,-0.5455,0,,,4,-0.5,-0.75,48,0.0435,-0.1864,227.4725725923006,-0.0219,0.0095,1151.0,-0.0052,-0.036,276501.0,-0.0261,-0.0142,80,-0.0909,-0.2982,1.5,0.4048,0.4273
202006,23661,"hampton, va",*,199500.0,0.0525,,49,-0.125,,37.0,0.0278,,24,-0.25,-0.4,0,,,12,-0.25,-0.5,2,1.0,1.0,128.14975603333215,0.0252,0.1966,1573.5,0.0048,0.0455,205816.0,0.0155,0.2301,51,-0.1053,-0.4138,0.0408,0.023,0.0292
202006,10927,"haverstraw, ny",*,300050.0,0.0,0.0601,49,0.0426,,77.5,0.6848,0.5816,8,1.0,0.0,4,,,12,0.5,0.0,15,0.0,,182.7171109200344,0.0,-0.0156,1750.5,-0.0604,0.2852,316826.0,-0.001,0.1253,64,0.0323,0.561,0.3061,-0.013,0.3061
202006,47542,"huntingburg, in",*,226050.0,0.0767,0.0049,15,-0.25,,142.0,0.1736,1.0882,4,0.0,-0.75,0,,,4,0.0,-0.5,0,,-1.0,107.06427330631152,-0.0097,0.0248,2226.0,-0.0045,0.0461,284054.0,0.012,0.1041,15,-0.25,-0.2857,0.0,0.0,-0.05
202006,06359,"north stonington, ct",,375050.0,-0.031,-0.0506,18,0.0588,-0.4194,87.0,-0.3459,0.2083,4,,-0.5,0,,,4,,-0.6667,0,,,166.84926033303597,-0.0183,-0.0121,2232.5,-0.034,0.0111,473424.0,0.0074,-0.0614,18,0.0588,-0.4194,0.0,0.0,0.0
202006,07094,"secaucus, nj",,450049.0,0.0714,0.0286,70,0.0294,-0.2929,35.5,-0.5506,-0.2283,52,1.6,0.0833,0,,,20,,-0.375,0,,,0.0,,,0.0,,,470555.0,0.064,-0.0286,70,0.0294,-0.2929,0.0,0.0,0.0
202006,60169,"hoffman estates, il",,267250.0,0.0692,0.0083,61,-0.0469,-0.3441,41.0,-0.2264,0.1081,44,0.2222,-0.1538,0,,,32,1.0,-0.3333,86,0.5636,0.0617,155.84279702047837,0.0058,-0.0165,1455.0,0.0154,0.0041,249423.0,0.0233,-0.0141,147,0.2353,-0.1552,1.4098,0.5505,0.5389
