Zip Code,Land Use,Count,Date
77044,General Plan,1,10/17/2019
77044,Single Family Residential (PAE 1/PAE 2),1,10/17/2019
77377,Landscape or Open Space; Single Family Residential (Public Street),1,10/17/2019
77377,Landscape or Open Space; Single Family Residential (Public Street),1,10/17/2019
77377,Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,10/17/2019
77023,Single Family Residential (Public Street); Single Family Residential (Shared Driveways),1,10/17/2019
77007,Residential Guest Parking; Single Family Residential (Shared Driveways),1,10/17/2019
77007,Unrestricted,1,10/17/2019
77493,Drainage or Detention; Landscape or Open Space,1,10/17/2019
77379,Unrestricted,1,10/17/2019
77080,Single Family Residential (Public Street),1,10/17/2019
77447,General Plan,1,10/17/2019
77493,General Plan,1,10/17/2019
77354,Unrestricted,1,10/17/2019
77373,Landscape or Open Space; Single Family Residential (Public Street),1,10/17/2019
77373,Landscape or Open Space; Single Family Residential (Public Street),1,10/17/2019
77373,Landscape or Open Space; Single Family Residential (Public Street),1,10/17/2019
77373,Compensating Open Space; Single Family Residential (Public Street),1,10/17/2019
77433,Single Family Residential (Public Street),1,10/17/2019
77433,Single Family Residential (Public Street),1,10/17/2019
77078,Single Family Residential (Public Street),1,10/17/2019
77093,Commercial,1,10/17/2019
77007,Unrestricted,1,10/17/2019
77072,Unrestricted,1,10/17/2019
77016,Unrestricted,1,10/17/2019
77068,Single Family Residential (Public Street),1,10/17/2019
77377,Street Dedication,1,10/17/2019
77373,"Unrestricted Intended for Multifamily; Commercial; Drainage or Detention; Lift Station; Water Treatment, Production or Repressurization",1,10/17/2019
77449,General Plan,1,10/17/2019
77018,Residential Guest Parking; Single Family Residential (Shared Driveways),1,10/17/2019
77009,Single Family Residential (Public Street),1,10/17/2019
77009,Single Family Residential (Public Street),1,10/17/2019
77407,Unrestricted Intended for Multifamily,1,10/17/2019
77006,Single Family Residential (Shared Driveways),1,10/17/2019
77008,Single Family Residential (Public Street),1,10/17/2019
77079,Unrestricted,1,10/17/2019
77077,Unrestricted,1,10/17/2019
77044,Unrestricted,1,10/17/2019
77057,Commercial,1,10/17/2019
77377,Unrestricted,1,10/17/2019
77447,General Plan,1,10/17/2019
77006,Unrestricted,1,10/17/2019
77407,Single Family Residential (Public Street),1,10/17/2019
77407,Single Family Residential (Public Street),1,10/17/2019
77008,Other,1,10/17/2019
77015,Unrestricted,1,10/17/2019
77086,Commercial,1,10/17/2019
77373,Single Family Residential (Public Street),1,10/17/2019
77009,Single Family Residential (Public Street),1,10/17/2019
77377,Unrestricted,1,10/17/2019
77429,Single Family Residential (Public Street),1,10/17/2019
77044,Lift Station,1,10/17/2019
77012,Unrestricted,1,10/17/2019
77406,Landscape or Open Space; Single Family Residential (Public Street),1,10/17/2019
77008,Landscape or Open Space; Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,10/17/2019
77007,Unrestricted,1,10/17/2019
77075,Unrestricted,1,10/17/2019
77029,Unrestricted,1,10/17/2019
77070,General Plan,1,10/17/2019
77070,Unrestricted; Drainage or Detention,1,10/17/2019
77004,Unrestricted,1,10/17/2019
77598,Unrestricted,1,10/17/2019
77493,Landscape or Open Space,1,10/17/2019
77493,Compensating Open Space; Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,10/17/2019
77493,Drainage or Detention; Landscape or Open Space,1,10/17/2019
77041,Unrestricted,1,10/17/2019
77098,Single Family Residential (Public Street),1,10/17/2019
77051,Single Family Residential (Public Street),1,10/17/2019
77009,Single Family Residential (Public Street),1,10/17/2019
77429,Single Family Residential (Public Street),1,10/17/2019
77327,General Plan,1,10/17/2019
77336,Landscape or Open Space; Single Family Residential (Public Street),1,10/17/2019
77004,Commercial,1,10/17/2019
77433,General Plan,1,10/17/2019
77063,Single Family Residential (Public Street),1,10/17/2019
77006,Unrestricted,1,10/17/2019
77009,Single Family Residential (Public Street),1,10/17/2019
77598,Commercial,1,10/17/2019
77022,Single Family Residential (Public Street),1,10/17/2019
77377,Street Dedication,1,10/17/2019
77018,Single Family Residential (Shared Driveways),1,10/17/2019
77373,Unrestricted,1,10/17/2019
77004,Single Family Residential (Public Street),1,10/17/2019
77379,Unrestricted,1,10/17/2019
77073,Unrestricted,1,10/17/2019
77004,Single Family Residential (Shared Driveways),1,10/17/2019
77092,Landscape or Open Space; Single Family Residential (PAE 1/PAE 2),1,10/17/2019
77004,Single Family Residential (Shared Driveways),1,10/17/2019
77021,Unrestricted,1,10/17/2019
77078,Recreation; Single Family Residential (Public Street),1,10/17/2019
77004,Residential Guest Parking; Single Family Residential (Public Street); Single Family Residential (Shared Driveways),1,10/17/2019
77028,Single Family Residential (Shared Driveways),1,10/17/2019
77365,Landscape or Open Space; Single Family Residential (Public Street),1,10/17/2019
77493,Unrestricted; Drainage or Detention,1,10/17/2019
77021,Unrestricted,1,10/17/2019
77429,Unrestricted,1,10/17/2019
