Zip Code,Land Use,Count,Date
77027,Unrestricted Intended for Multifamily,1,6/20/2019
77066,Unrestricted,1,6/20/2019
77066,Unrestricted,1,6/20/2019
77095,Unrestricted,1,6/20/2019
77386,Unrestricted,1,6/20/2019
77447,General Plan,1,6/20/2019
77447,Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,6/20/2019
77447,"Compensating Open Space; Landscape or Open Space; Single Family Residential (PAE 1/PAE 2); Water Treatment, Production or Repressurization",1,6/20/2019
77022,Single Family Residential (Public Street),1,6/20/2019
77020,Unrestricted,1,6/20/2019
77433,Compensating Open Space; Landscape or Open Space; Single Family Residential (Public Street),1,6/20/2019
77433,Landscape or Open Space; Single Family Residential (Public Street),1,6/20/2019
77433,Compensating Open Space; Landscape or Open Space; Single Family Residential (Public Street),1,6/20/2019
77433,Landscape or Open Space; Single Family Residential (Public Street),1,6/20/2019
77056,Single Family Residential (Public Street),1,6/20/2019
77011,Unrestricted,1,6/20/2019
77066,Drainage or Detention; Landscape or Open Space; Single Family Residential (PAE 1/PAE 2),1,6/20/2019
77494,Unrestricted,1,6/20/2019
77047,Landscape or Open Space; Recreation; Single Family Residential (PAE 1/PAE 2),1,6/20/2019
77059,Unrestricted,1,6/20/2019
77041,Recreation,1,6/20/2019
77447,Street Dedication,1,6/20/2019
77373,General Plan,1,6/20/2019
77373,Landscape or Open Space; Single Family Residential (Public Street),1,6/20/2019
77389,Unrestricted,1,6/20/2019
77009,Landscape or Open Space; Recreation; Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,6/20/2019
77028,Unrestricted,1,6/20/2019
77008,Single Family Residential (Public Street),1,6/20/2019
77021,Unrestricted,1,6/20/2019
77007,Commercial,1,6/20/2019
77375,Commercial,1,6/20/2019
77009,Unrestricted,1,6/20/2019
77018,Landscape or Open Space; Residential Guest Parking; Single Family Residential (PAE 1/PAE 2); Single Family Residential (Shared Driveways),1,6/20/2019
77056,Unrestricted,1,6/20/2019
77073,Unrestricted,1,6/20/2019
77047,Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,6/20/2019
77016,Unrestricted,1,6/20/2019
77021,Unrestricted; Single Family Residential (Public Street),1,6/20/2019
