Zip Code,Land Use,Count,Date
77007,Residential Guest Parking; Single Family Residential (Shared Driveways),1,8/8/2019
77449,Single Family Residential (Public Street),1,8/8/2019
77011,Single Family Residential (Public Street),1,8/8/2019
77346,Landscape or Open Space; Single Family Residential (Public Street),1,8/8/2019
77396,Drainage or Detention; Landscape or Open Space,1,8/8/2019
77447,Compensating Open Space; Drainage or Detention; Landscape or Open Space; Lift Station; Single Family Residential (Public Street),1,8/8/2019
77447,Landscape or Open Space; Single Family Residential (Public Street),1,8/8/2019
77447,"Water Treatment, Production or Repressurization",1,8/8/2019
77407,Unrestricted,1,8/8/2019
77396,General Plan,1,8/8/2019
77396,Compensating Open Space; Landscape or Open Space; Single Family Residential (Public Street),1,8/8/2019
77386,Unrestricted,1,8/8/2019
77088,Landscape or Open Space; Residential Guest Parking; Single Family Residential (Shared Driveways),1,8/8/2019
77373,Street Dedication,1,8/8/2019
77099,Commercial,1,8/8/2019
77375,General Plan,1,8/8/2019
77375,Compensating Open Space; Landscape or Open Space; Lift Station; Single Family Residential (Public Street),1,8/8/2019
77043,Unrestricted,1,8/8/2019
77433,Street Dedication,1,8/8/2019
77433,Landscape or Open Space; Single Family Residential (Public Street),1,8/8/2019
77433,Landscape or Open Space; Single Family Residential (Public Street),1,8/8/2019
77433,Street Dedication,1,8/8/2019
77051,Unrestricted,1,8/8/2019
77066,General Plan,1,8/8/2019
77079,"Water Treatment, Production or Repressurization",1,8/8/2019
77055,Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,8/8/2019
77051,Unrestricted,1,8/8/2019
77406,Landscape or Open Space; Single Family Residential (Public Street),1,8/8/2019
77095,Unrestricted,1,8/8/2019
77379,Unrestricted,1,8/8/2019
77379,Unrestricted,1,8/8/2019
77084,Commercial; Drainage or Detention; Street Dedication,1,8/8/2019
77373,"Compensating Open Space; Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street); Water Treatment, Production or Repressurization",1,8/8/2019
77060,Single Family Residential (PAE 1/PAE 2),1,8/8/2019
77088,Single Family Residential (Public Street),1,8/8/2019
77059,Single Family Residential (PAE 1/PAE 2),1,8/8/2019
77447,Single Family Residential (Public Street),1,8/8/2019
77447,Unrestricted,1,8/8/2019
77007,Single Family Residential (Public Street),1,8/8/2019
77048,Unrestricted,1,8/8/2019
77346,Unrestricted,1,8/8/2019
77002,Unrestricted,1,8/8/2019
77007,Commercial,1,8/8/2019
77407,Compensating Open Space; Landscape or Open Space; Single Family Residential (Public Street),1,8/8/2019
77407,Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,8/8/2019
77336,Drainage or Detention; Recreation; Single Family Residential (Shared Driveways),1,8/8/2019
77044,Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,8/8/2019
77346,Landscape or Open Space; Single Family Residential (Public Street),1,8/8/2019
77017,Unrestricted Intended for Multifamily,1,8/8/2019
77373,Single Family Residential (Public Street),1,8/8/2019
77073,Unrestricted,1,8/8/2019
77023,Unrestricted,1,8/8/2019
77449,Compensating Open Space; Landscape or Open Space; Residential Guest Parking; Single Family Residential (Public Street),1,8/8/2019
77048,Unrestricted,1,8/8/2019
77043,Unrestricted,1,8/8/2019
77365,"Church, School and Institutional",1,8/8/2019
77049,Unrestricted,1,8/8/2019
77049,Landscape or Open Space; Single Family Residential (Public Street),1,8/8/2019
77066,Commercial,1,8/8/2019
77377,General Plan,1,8/8/2019
77020,Single Family Residential (Public Street),1,8/8/2019
77406,Single Family Residential (Public Street),1,8/8/2019
77084,Compensating Open Space; Landscape or Open Space; Single Family Residential (Public Street),1,8/8/2019
77009,Single Family Residential (Public Street),1,8/8/2019
77493,Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,8/8/2019
77007,Single Family Residential (Public Street),1,8/8/2019
77406,Landscape or Open Space; Single Family Residential (Public Street),1,8/8/2019
77449,Single Family Residential (Public Street),1,8/8/2019
77078,Unrestricted,1,8/8/2019
77484,Single Family Residential (Public Street),1,8/8/2019
77377,Single Family Residential (Public Street),1,8/8/2019
77009,Single Family Residential (Public Street); Single Family Residential (Shared Driveways),1,8/8/2019
77018,Single Family Residential (PAE 1/PAE 2),1,8/8/2019
77009,Single Family Residential (Public Street),1,8/8/2019
77493,Drainage or Detention; Single Family Residential (Public Street),1,8/8/2019
77357,Lift Station,1,8/8/2019
77389,Unrestricted,1,8/8/2019
77354,Landscape or Open Space; Single Family Residential (Public Street),1,8/8/2019
77091,Residential Guest Parking; Single Family Residential (Shared Driveways),1,8/8/2019
77009,Single Family Residential (Public Street),1,8/8/2019
77021,Single Family Residential (Shared Driveways),1,8/8/2019
77022,Residential Guest Parking; Single Family Residential (Shared Driveways),1,8/8/2019
77015,Unrestricted,1,8/8/2019
77038,Drainage or Detention,1,8/8/2019
77038,Drainage or Detention; Other,1,8/8/2019
77017,Unrestricted,1,8/8/2019
77006,Unrestricted,1,8/8/2019
77003,Unrestricted,1,8/8/2019
77073,Unrestricted,1,8/8/2019
77493,General Plan,1,8/8/2019
77493,Compensating Open Space; Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,8/8/2019
77016,Single Family Residential (Public Street),1,8/8/2019
77379,Single Family Residential (Public Street),1,8/8/2019
77433,Unrestricted; Single Family Residential (PAE 1/PAE 2),1,8/8/2019
77373,Unrestricted,1,8/8/2019
77027,Unrestricted,1,8/8/2019
77027,Unrestricted,1,8/8/2019
77022,Single Family Residential (Public Street),1,8/8/2019
77493,Unrestricted,1,8/8/2019
77365,Unrestricted,1,8/8/2019
