Zip Code,Land Use,Count,Date
77045,Single Family Residential (PAE 1/PAE 2),1,7/30/2018
77007,Single Family Residential (Shared Driveways),1,7/30/2018
77017,Unrestricted,1,7/30/2018
77017,Unrestricted,1,7/30/2018
77017,Unrestricted,1,7/30/2018
77038,Unrestricted,1,7/30/2018
77377,Recreation,1,7/30/2018
77078,Commercial; Drainage or Detention; Single Family Residential (PAE 1/PAE 2),1,7/30/2018
77346,General Plan,1,7/30/2018
77346,Compensating Open Space; Landscape or Open Space; Single Family Residential (Public Street),1,7/30/2018
77346,Compensating Open Space; Landscape or Open Space; Single Family Residential (Public Street),1,7/30/2018
77049,Street Dedication,1,7/30/2018
77447,Single Family Residential (Public Street),1,7/30/2018
77407,Commercial,1,7/30/2018
77006,Single Family Residential (Public Street),1,7/30/2018
77336,Single Family Residential (Public Street),1,7/30/2018
77373,Single Family Residential (Public Street),1,7/30/2018
77373,General Plan,1,7/30/2018
77433,Landscape or Open Space; Single Family Residential (Public Street),1,7/30/2018
77433,Single Family Residential (Public Street),1,7/30/2018
77051,Single Family Residential (Public Street),1,7/30/2018
77365,Unrestricted; Compensating Open Space; Landscape or Open Space; Lift Station; Single Family Residential (Public Street),1,7/30/2018
77047,Unrestricted,1,7/30/2018
77089,Unrestricted,1,7/30/2018
77051,Residential Guest Parking; Single Family Residential (Shared Driveways),1,7/30/2018
77098,Unrestricted Intended for Multifamily,1,7/30/2018
77098,Single Family Residential (Public Street),1,7/30/2018
77020,Single Family Residential (Public Street),1,7/30/2018
77429,Single Family Residential (Public Street),1,7/30/2018
77429,Commercial,1,7/30/2018
77377,Single Family Residential (Public Street),1,7/30/2018
77007,Single Family Residential (Public Street),1,7/30/2018
77044,Unrestricted,1,7/30/2018
77375,Unrestricted,1,7/30/2018
77338,Landscape or Open Space; Single Family Residential (Public Street),1,7/30/2018
77008,Single Family Residential (Shared Driveways),1,7/30/2018
77093,Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,7/30/2018
77023,Single Family Residential (Public Street),1,7/30/2018
77048,Single Family Residential (Public Street),1,7/30/2018
77091,Single Family Residential (Shared Driveways),1,7/30/2018
77493,Drainage or Detention; Landscape or Open Space; Lift Station; Single Family Residential (Public Street),1,7/30/2018
77026,Single Family Residential (Shared Driveways),1,7/30/2018
77011,Single Family Residential (Public Street),1,7/30/2018
77396,Unrestricted,1,7/30/2018
77449,Unrestricted,1,7/30/2018
77064,Unrestricted,1,7/30/2018
77346,Street Dedication,1,7/30/2018
77346,Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,7/30/2018
77018,Single Family Residential (Shared Driveways),1,7/30/2018
77373,Unrestricted,1,7/30/2018
77406,Single Family Residential (Public Street),1,7/30/2018
77044,Landscape or Open Space; Single Family Residential (Public Street),1,7/30/2018
77073,Commercial,1,7/30/2018
77021,Unrestricted,1,7/30/2018
77091,Landscape or Open Space; Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,7/30/2018
77008,Commercial,1,7/30/2018
77008,Unrestricted,1,7/30/2018
77012,Commercial,1,7/30/2018
77022,Single Family Residential (Public Street),1,7/30/2018
77493,Compensating Open Space; Drainage or Detention; Landscape or Open Space,1,7/30/2018
77493,Landscape or Open Space,1,7/30/2018
77084,General Plan,1,7/30/2018
77530,Single Family Residential (Public Street),1,7/30/2018
77407,"Drainage or Detention; Water Treatment, Production or Repressurization",1,7/30/2018
77087,Unrestricted,1,7/30/2018
77012,Unrestricted,1,7/30/2018
77003,Unrestricted,1,7/30/2018
77047,Unrestricted,1,7/30/2018
77407,Landscape or Open Space; Single Family Residential (Public Street),1,7/30/2018
77080,Unrestricted Intended for Multifamily,1,7/30/2018
77003,Unrestricted,1,7/30/2018
77373,Unrestricted,1,7/30/2018
77033,Unrestricted,1,7/30/2018
77080,Single Family Residential (Public Street),1,7/30/2018
77532,Compensating Open Space; Drainage or Detention; Lift Station; Single Family Residential (Public Street),1,7/30/2018
77008,Commercial,1,7/30/2018
77077,Unrestricted,1,7/30/2018
77008,Street Dedication,1,7/30/2018
77019,Single Family Residential (Public Street),1,7/30/2018
77055,Single Family Residential (Shared Driveways),1,7/30/2018
77080,Single Family Residential (PAE 1/PAE 2),1,7/30/2018
77018,Single Family Residential (PAE 1/PAE 2),1,7/30/2018
77018,Unrestricted,1,7/30/2018
77038,Unrestricted,1,7/30/2018
77006,Single Family Residential (Public Street),1,7/30/2018
77032,Unrestricted,1,7/30/2018
77032,Unrestricted,1,7/30/2018
77073,Single Family Residential (Public Street),1,7/30/2018
77073,Single Family Residential (Public Street),1,7/30/2018
77532,Unrestricted,1,7/30/2018
77030,Unrestricted,1,7/30/2018
77377,General Plan,1,7/30/2018
77377,Landscape or Open Space; Single Family Residential (Public Street),1,7/30/2018
