Zip Code,Land Use,Count,Date
77004,Unrestricted,1,5/11/2017
77076,Unrestricted,1,5/11/2017
77006,Single Family Residential (Public Street),1,5/11/2017
77346,Street Dedication,1,5/11/2017
77346,Unrestricted,1,5/11/2017
77346,General Plan,1,5/11/2017
77346,Single Family Residential (PAE 1/PAE 2),1,5/11/2017
77346,Single Family Residential (PAE 1/PAE 2),1,5/11/2017
77346,Drainage or Detention; Landscape or Open Space; Single Family Residential (PAE 1/PAE 2),1,5/11/2017
77346,Single Family Residential (PAE 1/PAE 2),1,5/11/2017
77449,General Plan,1,5/11/2017
77449,Unrestricted,1,5/11/2017
77004,Single Family Residential (Shared Driveways),1,5/11/2017
77031,Commercial,1,5/11/2017
77056,Single Family Residential (Public Street),1,5/11/2017
77433,General Plan,1,5/11/2017
77433,Landscape or Open Space; Single Family Residential (PAE 1/PAE 2),1,5/11/2017
77433,Street Dedication,1,5/11/2017
77396,Unrestricted,1,5/11/2017
77388,Unrestricted,1,5/11/2017
77006,Single Family Residential (Shared Driveways),1,5/11/2017
77007,Single Family Residential (Public Street),1,5/11/2017
77027,Unrestricted,1,5/11/2017
77406,Street Dedication,1,5/11/2017
77024,Single Family Residential (Public Street),1,5/11/2017
77083,Unrestricted,1,5/11/2017
77020,Single Family Residential (Public Street),1,5/11/2017
77406,Single Family Residential (Public Street),1,5/11/2017
77406,Landscape or Open Space; Single Family Residential (Public Street),1,5/11/2017
77494,Unrestricted,1,5/11/2017
77449,Unrestricted,1,5/11/2017
77449,General Plan,1,5/11/2017
77095,Unrestricted,1,5/11/2017
77007,Single Family Residential (Public Street),1,5/11/2017
77063,Single Family Residential (PAE 1/PAE 2),1,5/11/2017
77059,Unrestricted,1,5/11/2017
77008,Single Family Residential (Shared Driveways),1,5/11/2017
77429,Landscape or Open Space; Single Family Residential (Public Street),1,5/11/2017
77055,Landscape or Open Space; Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,5/11/2017
77008,Single Family Residential (Public Street),1,5/11/2017
77064,Unrestricted,1,5/11/2017
77093,Unrestricted,1,5/11/2017
77407,Single Family Residential (Public Street),1,5/11/2017
77071,Single Family Residential (Public Street),1,5/11/2017
77484,General Plan,1,5/11/2017
77379,Landscape or Open Space; Single Family Residential (Public Street); Other,1,5/11/2017
77020,Single Family Residential (Shared Driveways),1,5/11/2017
77479,Unrestricted,1,5/11/2017
77379,Unrestricted; Street Dedication,1,5/11/2017
77429,Drainage or Detention; Landscape or Open Space; Recreation; Single Family Residential (Public Street),1,5/11/2017
77007,Single Family Residential (Shared Driveways),1,5/11/2017
77084,General Plan,1,5/11/2017
77084,Compensating Open Space; Drainage or Detention; Landscape or Open Space; Recreation,1,5/11/2017
77429,Commercial,1,5/11/2017
77008,Single Family Residential (Public Street),1,5/11/2017
77073,Single Family Residential (Public Street),1,5/11/2017
77019,Single Family Residential (Public Street),1,5/11/2017
77494,Unrestricted; Landscape or Open Space,1,5/11/2017
77493,Single Family Residential (Public Street),1,5/11/2017
77007,Single Family Residential (Public Street),1,5/11/2017
77044,Landscape or Open Space; Single Family Residential (PAE 1/PAE 2),1,5/11/2017
77386,Unrestricted,1,5/11/2017
77009,Unrestricted,1,5/11/2017
77091,Single Family Residential (Public Street),1,5/11/2017
77006,Single Family Residential (Public Street),1,5/11/2017
77004,Unrestricted Intended for Multifamily,1,5/11/2017
77447,Single Family Residential (PAE 1/PAE 2),1,5/11/2017
77346,Commercial; Compensating Open Space; Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,5/11/2017
77433,Landscape or Open Space; Single Family Residential (Public Street),1,5/11/2017
77433,Single Family Residential (Public Street),1,5/11/2017
77009,Residential Guest Parking; Single Family Residential (Shared Driveways),1,5/11/2017
77373,Unrestricted,1,5/11/2017
77093,Unrestricted,1,5/11/2017
77080,Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,5/11/2017
77017,Unrestricted,1,5/11/2017
77077,Unrestricted,1,5/11/2017
77091,Single Family Residential (Shared Driveways),1,5/11/2017
77065,Commercial,1,5/11/2017
77007,Single Family Residential (Public Street),1,5/11/2017
77365,Landscape or Open Space; Single Family Residential (Public Street),1,5/11/2017
77379,Unrestricted,1,5/11/2017
77044,General Plan,1,5/11/2017
77494,Compensating Open Space; Single Family Residential (PAE 1/PAE 2); Other,1,5/11/2017
77056,Unrestricted,1,5/11/2017
77011,General Plan,1,5/11/2017
77007,Single Family Residential (Shared Driveways),1,5/11/2017
77044,Street Dedication,1,5/11/2017
77065,Commercial,1,5/11/2017
77087,Unrestricted,1,5/11/2017
77357,Unrestricted,1,5/11/2017
77429,Single Family Residential (Public Street),1,5/11/2017
77429,Single Family Residential (Public Street),1,5/11/2017
77060,Unrestricted,1,5/11/2017
77008,Single Family Residential (Public Street),1,5/11/2017
77057,Single Family Residential (Public Street),1,5/11/2017
77057,Single Family Residential (Shared Driveways),1,5/11/2017
77009,Single Family Residential (Public Street),1,5/11/2017
77346,Unrestricted,1,5/11/2017
77003,Residential Guest Parking; Single Family Residential (Shared Driveways),1,5/11/2017
77003,Single Family Residential (Shared Driveways),1,5/11/2017
77365,Unrestricted,1,5/11/2017
77365,Landscape or Open Space; Single Family Residential (Public Street),1,5/11/2017
77018,Unrestricted,1,5/11/2017
