Zip Code,Land Use,Count,Date
77080,Unrestricted,1,6/21/2018
77407,Single Family Residential (Public Street),1,6/21/2018
77004,Single Family Residential (Public Street),1,6/21/2018
77498,Commercial,1,6/21/2018
77346,Landscape or Open Space; Single Family Residential (Public Street),1,6/21/2018
77018,Single Family Residential (Public Street),1,6/21/2018
77373,Single Family Residential (Public Street),1,6/21/2018
77373,Compensating Open Space; Single Family Residential (Public Street),1,6/21/2018
,Single Family Residential (Public Street),1,6/21/2018
77023,Unrestricted,1,6/21/2018
77043,Single Family Residential (PAE 1/PAE 2),1,6/21/2018
77450,Unrestricted Intended for Multifamily,1,6/21/2018
77041,Commercial,1,6/21/2018
77055,Single Family Residential (Public Street),1,6/21/2018
77532,Single Family Residential (Public Street),1,6/21/2018
77003,Single Family Residential (Shared Driveways),1,6/21/2018
77449,Unrestricted,1,6/21/2018
77020,General Plan,1,6/21/2018
77050,Single Family Residential (Public Street),1,6/21/2018
77007,Single Family Residential (Shared Driveways),1,6/21/2018
77388,General Plan,1,6/21/2018
77388,"Church, School and Institutional",1,6/21/2018
77433,Single Family Residential (PAE 1/PAE 2),1,6/21/2018
77386,Single Family Residential (Public Street),1,6/21/2018
77088,Single Family Residential (Shared Driveways),1,6/21/2018
77389,Single Family Residential (Public Street),1,6/21/2018
77493,Single Family Residential (PAE 1/PAE 2),1,6/21/2018
77059,Commercial,1,6/21/2018
77396,Unrestricted,1,6/21/2018
77040,Commercial,1,6/21/2018
77407,Landscape or Open Space; Single Family Residential (Public Street),1,6/21/2018
77064,Unrestricted,1,6/21/2018
77407,General Plan,1,6/21/2018
77407,Landscape or Open Space; Single Family Residential (Public Street),1,6/21/2018
77346,Landscape or Open Space; Single Family Residential (Public Street),1,6/21/2018
77449,Lift Station,1,6/21/2018
77070,Commercial,1,6/21/2018
77028,Single Family Residential (PAE 1/PAE 2),1,6/21/2018
77004,Unrestricted,1,6/21/2018
77006,Single Family Residential (Public Street),1,6/21/2018
77389,Landscape or Open Space; Single Family Residential (Public Street),1,6/21/2018
77449,Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,6/21/2018
77449,Single Family Residential (Public Street),1,6/21/2018
77449,Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,6/21/2018
77008,Commercial,1,6/21/2018
77007,Single Family Residential (Public Street),1,6/21/2018
77346,Unrestricted,1,6/21/2018
77375,Single Family Residential (PAE 1/PAE 2),1,6/21/2018
77044,General Plan,1,6/21/2018
77044,"Compensating Open Space; Landscape or Open Space; Single Family Residential (Public Street); Water Treatment, Production or Repressurization",1,6/21/2018
77389,Unrestricted,1,6/21/2018
77449,Landscape or Open Space,1,6/21/2018
77449,Landscape or Open Space,1,6/21/2018
77449,Landscape or Open Space,1,6/21/2018
77407,Single Family Residential (Public Street),1,6/21/2018
77365,Unrestricted,1,6/21/2018
77021,Single Family Residential (Shared Driveways),1,6/21/2018
